Month,State,Total Crimes,Clearances,Prosecuted %,Crime(Per 100k),Prosecutions(Per 100k),Total Pop,Partic Pop,Pop Coverage,Crime
2000-01-01,AK,6,4,0.67,1.03,0.69,626932,580891,92.66,homicide
2000-02-01,AK,4,6,1.5,0.69,1.03,626932,580124,92.53,homicide
2000-03-01,AK,4,4,1.0,0.69,0.69,626932,580124,92.53,homicide
2000-04-01,AK,1,5,5.0,0.17,0.86,626932,579262,92.4,homicide
2000-05-01,AK,1,3,3.0,0.17,0.52,626932,579262,92.4,homicide
2000-06-01,AK,1,1,1.0,0.17,0.17,626932,579262,92.4,homicide
2000-07-01,AK,4,1,0.25,0.69,0.17,626932,579262,92.4,homicide
2000-08-01,AK,2,2,1.0,0.35,0.35,626932,579262,92.4,homicide
2000-09-01,AK,4,2,0.5,0.69,0.35,626932,579262,92.4,homicide
2000-10-01,AK,1,1,1.0,0.17,0.17,626932,579262,92.4,homicide
2000-11-01,AK,3,4,1.33,0.52,0.69,626932,576796,92.0,homicide
2000-12-01,AK,2,3,1.5,0.34,0.52,626932,580124,92.53,homicide
2001-01-01,AK,5,5,1.0,0.85,0.85,634892,586565,92.39,homicide
2001-02-01,AK,2,3,1.5,0.34,0.5,634892,595512,93.8,homicide
2001-03-01,AK,2,1,0.5,0.34,0.17,634892,595105,93.73,homicide
2001-04-01,AK,4,0,0.0,0.67,0.0,634892,595105,93.73,homicide
2001-05-01,AK,2,0,0.0,0.34,0.0,634892,595512,93.8,homicide
2001-06-01,AK,2,4,2.0,0.34,0.67,634892,595512,93.8,homicide
2001-07-01,AK,4,4,1.0,0.67,0.67,634892,595512,93.8,homicide
2001-08-01,AK,3,2,0.67,0.5,0.34,634892,595105,93.73,homicide
2001-09-01,AK,6,3,0.5,1.01,0.51,634892,592608,93.34,homicide
2001-10-01,AK,1,6,6.0,0.17,1.01,634892,592608,93.34,homicide
2001-11-01,AK,3,0,0.0,0.51,0.0,634892,592608,93.34,homicide
2001-12-01,AK,6,8,1.33,1.01,1.35,634892,592608,93.34,homicide
2002-01-01,AK,1,2,2.0,0.17,0.33,643786,603961,93.81,homicide
2002-02-01,AK,4,1,0.25,0.66,0.17,643786,603961,93.81,homicide
2002-03-01,AK,3,3,1.0,0.5,0.5,643786,603961,93.81,homicide
2002-04-01,AK,1,2,2.0,0.17,0.33,643786,600796,93.32,homicide
2002-05-01,AK,5,5,1.0,0.83,0.83,643786,600796,93.32,homicide
2002-06-01,AK,1,6,6.0,0.17,1.0,643786,600796,93.32,homicide
2002-07-01,AK,5,4,0.8,0.79,0.63,643786,632333,98.22,homicide
2002-08-01,AK,4,5,1.25,0.63,0.79,643786,632333,98.22,homicide
2002-09-01,AK,4,2,0.5,0.63,0.32,643786,632333,98.22,homicide
2002-10-01,AK,5,4,0.8,0.79,0.63,643786,632333,98.22,homicide
2002-11-01,AK,3,2,0.67,0.47,0.32,643786,632333,98.22,homicide
2002-12-01,AK,4,3,0.75,0.63,0.47,643786,632333,98.22,homicide
2003-01-01,AK,5,1,0.2,0.79,0.16,648818,632621,97.5,homicide
2003-02-01,AK,4,5,1.25,0.63,0.79,648818,632621,97.5,homicide
2003-03-01,AK,5,3,0.6,0.79,0.47,648818,632621,97.5,homicide
2003-04-01,AK,3,4,1.33,0.47,0.63,648818,632621,97.5,homicide
2003-05-01,AK,2,1,0.5,0.32,0.16,648818,632621,97.5,homicide
2003-06-01,AK,2,2,1.0,0.32,0.32,648818,632621,97.5,homicide
2003-07-01,AK,3,3,1.0,0.47,0.47,648818,635781,97.99,homicide
2003-08-01,AK,2,2,1.0,0.31,0.31,648818,635781,97.99,homicide
2003-09-01,AK,4,2,0.5,0.63,0.31,648818,639922,98.63,homicide
2003-10-01,AK,8,5,0.62,1.26,0.79,648818,635781,97.99,homicide
2003-11-01,AK,2,1,0.5,0.31,0.16,648818,636762,98.14,homicide
2003-12-01,AK,3,2,0.67,0.47,0.32,648818,632621,97.5,homicide
2004-01-01,AK,1,2,2.0,0.15,0.31,655435,646574,98.65,homicide
2004-02-01,AK,3,4,1.33,0.46,0.62,655435,646574,98.65,homicide
2004-03-01,AK,6,5,0.83,0.93,0.77,655435,646574,98.65,homicide
2004-04-01,AK,0,4,inf,0.0,0.62,655435,646574,98.65,homicide
2004-05-01,AK,2,3,1.5,0.31,0.47,655435,642473,98.02,homicide
2004-06-01,AK,2,4,2.0,0.31,0.62,655435,642473,98.02,homicide
2004-07-01,AK,7,2,0.29,1.09,0.31,655435,642473,98.02,homicide
2004-08-01,AK,5,4,0.8,0.78,0.63,655435,639285,97.54,homicide
2004-09-01,AK,1,2,2.0,0.16,0.31,655435,639285,97.54,homicide
2004-10-01,AK,2,3,1.5,0.31,0.47,655435,639285,97.54,homicide
2004-11-01,AK,4,4,1.0,0.63,0.63,655435,639285,97.54,homicide
2004-12-01,AK,6,4,0.67,0.94,0.63,655435,639285,97.54,homicide
2005-01-01,AK,4,3,0.75,0.61,0.46,663661,650601,98.03,homicide
2005-02-01,AK,2,3,1.5,0.31,0.46,663661,650601,98.03,homicide
2005-03-01,AK,2,2,1.0,0.31,0.31,663661,650601,98.03,homicide
2005-04-01,AK,2,0,0.0,0.31,0.0,663661,650601,98.03,homicide
2005-05-01,AK,6,4,0.67,0.92,0.61,663661,650601,98.03,homicide
2005-06-01,AK,3,1,0.33,0.46,0.15,663661,650601,98.03,homicide
2005-07-01,AK,3,4,1.33,0.46,0.61,663661,650601,98.03,homicide
2005-08-01,AK,6,2,0.33,0.92,0.31,663661,650601,98.03,homicide
2005-09-01,AK,1,4,4.0,0.15,0.61,663661,650601,98.03,homicide
2005-10-01,AK,3,1,0.33,0.46,0.15,663661,650601,98.03,homicide
2005-11-01,AK,0,5,inf,0.0,0.77,663661,650601,98.03,homicide
2005-12-01,AK,4,4,1.0,0.61,0.61,663661,650601,98.03,homicide
2006-01-01,AK,1,3,3.0,0.15,0.45,670053,660708,98.61,homicide
2006-02-01,AK,4,4,1.0,0.61,0.61,670053,660708,98.61,homicide
2006-03-01,AK,7,5,0.71,1.06,0.76,670053,660708,98.61,homicide
2006-04-01,AK,1,2,2.0,0.15,0.3,670053,660708,98.61,homicide
2006-05-01,AK,0,2,inf,0.0,0.3,670053,660708,98.61,homicide
2006-06-01,AK,3,2,0.67,0.45,0.3,670053,660708,98.61,homicide
2006-07-01,AK,2,2,1.0,0.3,0.3,670053,660708,98.61,homicide
2006-08-01,AK,3,3,1.0,0.45,0.45,670053,660708,98.61,homicide
2006-09-01,AK,5,5,1.0,0.76,0.76,670053,660708,98.61,homicide
2006-10-01,AK,8,2,0.25,1.21,0.3,670053,660708,98.61,homicide
2006-11-01,AK,2,3,1.5,0.3,0.45,670053,660708,98.61,homicide
2006-12-01,AK,3,2,0.67,0.45,0.3,670053,660708,98.61,homicide
2007-01-01,AK,6,7,1.17,0.89,1.04,683478,674326,98.66,homicide
2007-02-01,AK,4,3,0.75,0.59,0.44,683478,674326,98.66,homicide
2007-03-01,AK,7,5,0.71,1.04,0.74,683478,674326,98.66,homicide
2007-04-01,AK,1,2,2.0,0.15,0.3,683478,674326,98.66,homicide
2007-05-01,AK,1,4,4.0,0.15,0.59,683478,674326,98.66,homicide
2007-06-01,AK,4,3,0.75,0.59,0.44,683478,674326,98.66,homicide
2007-07-01,AK,3,0,0.0,0.44,0.0,683478,674326,98.66,homicide
2007-08-01,AK,7,0,0.0,1.04,0.0,683478,674326,98.66,homicide
2007-09-01,AK,2,3,1.5,0.3,0.44,683478,674326,98.66,homicide
2007-10-01,AK,3,2,0.67,0.44,0.3,683478,674326,98.66,homicide
2007-11-01,AK,4,0,0.0,0.59,0.0,683478,674326,98.66,homicide
2007-12-01,AK,8,3,0.38,1.19,0.44,683478,674326,98.66,homicide
2008-01-01,AK,4,4,1.0,0.59,0.59,686293,681192,99.26,homicide
2008-02-01,AK,3,2,0.67,0.44,0.29,686293,681192,99.26,homicide
2008-03-01,AK,2,7,3.5,0.29,1.03,686293,681192,99.26,homicide
2008-04-01,AK,5,4,0.8,0.73,0.59,686293,681192,99.26,homicide
2008-05-01,AK,2,0,0.0,0.29,0.0,686293,681192,99.26,homicide
2008-06-01,AK,0,0,,0.0,0.0,686293,681192,99.26,homicide
2008-07-01,AK,0,0,,0.0,0.0,686293,681192,99.26,homicide
2008-08-01,AK,3,2,0.67,0.44,0.29,686293,681192,99.26,homicide
2008-09-01,AK,4,0,0.0,0.59,0.0,686293,681192,99.26,homicide
2008-10-01,AK,2,1,0.5,0.29,0.15,686293,681192,99.26,homicide
2008-11-01,AK,3,3,1.0,0.44,0.44,686293,681192,99.26,homicide
2008-12-01,AK,4,2,0.5,0.59,0.29,686293,681192,99.26,homicide
2009-01-01,AK,4,5,1.25,0.58,0.72,698473,693296,99.26,homicide
2009-02-01,AK,3,5,1.67,0.43,0.72,698473,693296,99.26,homicide
2009-03-01,AK,3,0,0.0,0.43,0.0,698473,693296,99.26,homicide
2009-04-01,AK,2,3,1.5,0.29,0.43,698473,693296,99.26,homicide
2009-05-01,AK,4,2,0.5,0.58,0.29,698473,693296,99.26,homicide
2009-06-01,AK,4,2,0.5,0.58,0.29,698473,693296,99.26,homicide
2009-07-01,AK,2,4,2.0,0.29,0.58,698473,693296,99.26,homicide
2009-08-01,AK,2,3,1.5,0.29,0.43,698473,693296,99.26,homicide
2009-09-01,AK,2,3,1.5,0.29,0.43,698473,693296,99.26,homicide
2009-10-01,AK,0,1,inf,0.0,0.14,698473,693296,99.26,homicide
2009-11-01,AK,2,0,0.0,0.29,0.0,698473,693296,99.26,homicide
2009-12-01,AK,2,0,0.0,0.29,0.0,698473,693296,99.26,homicide
2010-01-01,AK,1,2,2.0,0.14,0.28,710231,705891,99.39,homicide
2010-02-01,AK,2,2,1.0,0.28,0.28,710231,705891,99.39,homicide
2010-03-01,AK,2,4,2.0,0.28,0.57,710231,705891,99.39,homicide
2010-04-01,AK,2,2,1.0,0.28,0.28,710231,705891,99.39,homicide
2010-05-01,AK,2,1,0.5,0.28,0.14,710231,705891,99.39,homicide
2010-06-01,AK,3,2,0.67,0.42,0.28,710231,705891,99.39,homicide
2010-07-01,AK,2,1,0.5,0.28,0.14,710231,705891,99.39,homicide
2010-08-01,AK,7,7,1.0,0.99,0.99,710231,705891,99.39,homicide
2010-09-01,AK,2,0,0.0,0.28,0.0,710231,705891,99.39,homicide
2010-10-01,AK,5,5,1.0,0.71,0.71,710231,705891,99.39,homicide
2010-11-01,AK,5,3,0.6,0.71,0.42,710231,705891,99.39,homicide
2010-12-01,AK,3,2,0.67,0.42,0.28,710231,705891,99.39,homicide
2011-01-01,AK,1,1,1.0,0.14,0.14,722718,717816,99.32,homicide
2011-02-01,AK,1,1,1.0,0.14,0.14,722718,717816,99.32,homicide
2011-03-01,AK,4,2,0.5,0.56,0.28,722718,717816,99.32,homicide
2011-04-01,AK,3,4,1.33,0.42,0.56,722718,718303,99.39,homicide
2011-05-01,AK,0,2,inf,0.0,0.28,722718,718303,99.39,homicide
2011-06-01,AK,2,1,0.5,0.28,0.14,722718,718303,99.39,homicide
2011-07-01,AK,1,1,1.0,0.14,0.14,722718,718303,99.39,homicide
2011-08-01,AK,3,5,1.67,0.42,0.7,722718,718303,99.39,homicide
2011-09-01,AK,0,1,inf,0.0,0.14,722718,718303,99.39,homicide
2011-10-01,AK,6,6,1.0,0.84,0.84,722718,718303,99.39,homicide
2011-11-01,AK,5,2,0.4,0.7,0.28,722718,718303,99.39,homicide
2011-12-01,AK,5,4,0.8,0.7,0.56,722718,718303,99.39,homicide
2012-01-01,AK,2,2,1.0,0.28,0.28,731449,726997,99.39,homicide
2012-02-01,AK,6,4,0.67,0.83,0.55,731449,726997,99.39,homicide
2012-03-01,AK,3,2,0.67,0.41,0.28,731449,726997,99.39,homicide
2012-04-01,AK,6,5,0.83,0.83,0.69,731449,726997,99.39,homicide
2012-05-01,AK,2,3,1.5,0.28,0.41,731449,726997,99.39,homicide
2012-06-01,AK,3,1,0.33,0.41,0.14,731449,726997,99.39,homicide
2012-07-01,AK,3,3,1.0,0.41,0.41,731449,726997,99.39,homicide
2012-08-01,AK,1,2,2.0,0.14,0.28,731449,726997,99.39,homicide
2012-09-01,AK,5,4,0.8,0.69,0.55,731449,726997,99.39,homicide
2012-10-01,AK,2,1,0.5,0.28,0.14,731449,726997,99.39,homicide
2012-11-01,AK,1,0,0.0,0.14,0.0,731449,726997,99.39,homicide
2012-12-01,AK,1,1,1.0,0.14,0.14,731449,726997,99.39,homicide
2013-01-01,AK,3,1,0.33,0.41,0.14,735132,730730,99.4,homicide
2013-02-01,AK,4,3,0.75,0.55,0.41,735132,730730,99.4,homicide
2013-03-01,AK,4,5,1.25,0.55,0.68,735132,730730,99.4,homicide
2013-04-01,AK,2,2,1.0,0.27,0.27,735132,730730,99.4,homicide
2013-05-01,AK,6,4,0.67,0.82,0.55,735132,730730,99.4,homicide
2013-06-01,AK,3,1,0.33,0.41,0.14,735132,730730,99.4,homicide
2013-07-01,AK,0,4,inf,0.0,0.55,735132,730730,99.4,homicide
2013-08-01,AK,1,1,1.0,0.14,0.14,735132,730730,99.4,homicide
2013-09-01,AK,3,3,1.0,0.41,0.41,735132,730730,99.4,homicide
2013-10-01,AK,7,6,0.86,0.96,0.82,735132,730730,99.4,homicide
2013-11-01,AK,1,1,1.0,0.14,0.14,735132,730730,99.4,homicide
2013-12-01,AK,4,3,0.75,0.55,0.41,735132,730730,99.4,homicide
2014-01-01,AK,4,1,0.25,0.55,0.14,736732,732371,99.41,homicide
2014-02-01,AK,4,1,0.25,0.55,0.14,736732,732371,99.41,homicide
2014-03-01,AK,6,5,0.83,0.82,0.68,736732,732371,99.41,homicide
2014-04-01,AK,3,1,0.33,0.41,0.14,736732,732371,99.41,homicide
2014-05-01,AK,5,6,1.2,0.68,0.82,736732,732371,99.41,homicide
2014-06-01,AK,1,1,1.0,0.14,0.14,736732,732371,99.41,homicide
2014-07-01,AK,1,3,3.0,0.14,0.41,736732,732371,99.41,homicide
2014-08-01,AK,3,3,1.0,0.41,0.41,736732,732371,99.41,homicide
2014-09-01,AK,3,2,0.67,0.41,0.27,736732,732371,99.41,homicide
2014-10-01,AK,7,5,0.71,0.96,0.68,736732,732371,99.41,homicide
2014-11-01,AK,5,3,0.6,0.68,0.41,736732,732371,99.41,homicide
2014-12-01,AK,5,4,0.8,0.68,0.55,736732,732371,99.41,homicide
2015-01-01,AK,6,3,0.5,0.82,0.41,738432,734820,99.51,homicide
2015-02-01,AK,4,6,1.5,0.54,0.82,738432,734820,99.51,homicide
2015-03-01,AK,9,8,0.89,1.22,1.09,738432,734820,99.51,homicide
2015-04-01,AK,4,2,0.5,0.54,0.27,738432,734820,99.51,homicide
2015-05-01,AK,11,5,0.45,1.5,0.68,738432,734820,99.51,homicide
2015-06-01,AK,3,0,0.0,0.41,0.0,738432,734820,99.51,homicide
2015-07-01,AK,6,3,0.5,0.82,0.41,738432,734820,99.51,homicide
2015-08-01,AK,3,6,2.0,0.41,0.82,738432,734820,99.51,homicide
2015-09-01,AK,3,2,0.67,0.41,0.27,738432,734820,99.51,homicide
2015-10-01,AK,3,3,1.0,0.41,0.41,738432,734820,99.51,homicide
2015-11-01,AK,5,2,0.4,0.68,0.27,738432,734820,99.51,homicide
2015-12-01,AK,7,6,0.86,0.95,0.82,738432,734820,99.51,homicide
2016-01-01,AK,10,8,0.8,1.35,1.08,741894,738566,99.55,homicide
2016-02-01,AK,4,4,1.0,0.54,0.54,741894,738566,99.55,homicide
2016-03-01,AK,1,0,0.0,0.14,0.0,741894,738566,99.55,homicide
2016-04-01,AK,0,1,inf,0.0,0.14,741894,738566,99.55,homicide
2016-05-01,AK,7,6,0.86,0.95,0.81,741894,738566,99.55,homicide
2016-06-01,AK,3,6,2.0,0.41,0.81,741894,738566,99.55,homicide
2016-07-01,AK,10,4,0.4,1.35,0.54,741894,738566,99.55,homicide
2016-08-01,AK,6,4,0.67,0.81,0.54,741894,738566,99.55,homicide
2016-09-01,AK,3,3,1.0,0.41,0.41,741894,738566,99.55,homicide
2016-10-01,AK,4,4,1.0,0.54,0.54,741894,738566,99.55,homicide
2016-11-01,AK,5,2,0.4,0.68,0.27,741894,738566,99.55,homicide
2016-12-01,AK,8,8,1.0,1.08,1.08,741894,738566,99.55,homicide
2017-01-01,AK,6,4,0.67,0.81,0.54,739795,736205,99.51,homicide
2017-02-01,AK,6,2,0.33,0.81,0.27,739795,736205,99.51,homicide
2017-03-01,AK,3,5,1.67,0.41,0.68,739795,736205,99.51,homicide
2017-04-01,AK,6,9,1.5,0.81,1.22,739795,736205,99.51,homicide
2017-05-01,AK,6,9,1.5,0.81,1.22,739795,736205,99.51,homicide
2017-06-01,AK,3,3,1.0,0.41,0.41,739795,736205,99.51,homicide
2017-07-01,AK,8,6,0.75,1.09,0.81,739795,736205,99.51,homicide
2017-08-01,AK,7,5,0.71,0.95,0.68,739795,736205,99.51,homicide
2017-09-01,AK,5,4,0.8,0.68,0.54,739795,736205,99.51,homicide
2017-10-01,AK,7,5,0.71,0.95,0.68,739795,736205,99.51,homicide
2017-11-01,AK,5,2,0.4,0.68,0.27,739795,736205,99.51,homicide
2017-12-01,AK,4,2,0.5,0.54,0.27,739795,736205,99.51,homicide
2018-01-01,AK,8,3,0.38,1.09,0.41,737438,733747,99.5,homicide
2018-02-01,AK,1,2,2.0,0.14,0.27,737438,733747,99.5,homicide
2018-03-01,AK,4,2,0.5,0.55,0.27,737438,733747,99.5,homicide
2018-04-01,AK,4,2,0.5,0.55,0.27,737438,733747,99.5,homicide
2018-05-01,AK,3,2,0.67,0.41,0.27,737438,733747,99.5,homicide
2018-06-01,AK,3,6,2.0,0.41,0.82,737438,733747,99.5,homicide
2018-07-01,AK,4,3,0.75,0.55,0.41,737438,733747,99.5,homicide
2018-08-01,AK,3,4,1.33,0.41,0.55,737438,733747,99.5,homicide
2018-09-01,AK,5,6,1.2,0.68,0.82,737438,733747,99.5,homicide
2018-10-01,AK,6,4,0.67,0.82,0.55,737438,733747,99.5,homicide
2018-11-01,AK,6,3,0.5,0.82,0.41,737438,733747,99.5,homicide
2018-12-01,AK,8,5,0.62,1.09,0.68,737438,733747,99.5,homicide
2019-01-01,AK,5,4,0.8,0.69,0.55,731545,727792,99.49,homicide
2019-02-01,AK,5,3,0.6,0.69,0.41,731545,727792,99.49,homicide
2019-03-01,AK,6,7,1.17,0.82,0.96,731545,727792,99.49,homicide
2019-04-01,AK,6,4,0.67,0.82,0.55,731545,727792,99.49,homicide
2019-05-01,AK,4,4,1.0,0.55,0.55,731545,727792,99.49,homicide
2019-06-01,AK,5,4,0.8,0.69,0.55,731545,727792,99.49,homicide
2019-07-01,AK,4,4,1.0,0.55,0.55,731545,727792,99.49,homicide
2019-08-01,AK,6,5,0.83,0.82,0.69,731545,727792,99.49,homicide
2019-09-01,AK,5,3,0.6,0.69,0.41,731545,727792,99.49,homicide
2019-10-01,AK,5,4,0.8,0.69,0.55,731545,727792,99.49,homicide
2019-11-01,AK,15,8,0.53,2.06,1.1,731545,727792,99.49,homicide
2019-12-01,AK,7,5,0.71,0.96,0.69,731545,727792,99.49,homicide
2020-01-01,AK,4,5,1.25,0.55,0.69,731158,727540,99.51,homicide
2020-02-01,AK,2,4,2.0,0.27,0.55,731158,727540,99.51,homicide
2020-03-01,AK,4,3,0.75,0.55,0.41,731158,727540,99.51,homicide
2020-04-01,AK,2,1,0.5,0.27,0.14,731158,727540,99.51,homicide
2020-05-01,AK,3,2,0.67,0.41,0.27,731158,727540,99.51,homicide
2020-06-01,AK,5,2,0.4,0.69,0.27,731158,727540,99.51,homicide
2020-07-01,AK,4,3,0.75,0.55,0.41,731158,727540,99.51,homicide
2020-08-01,AK,3,1,0.33,0.41,0.14,731158,727540,99.51,homicide
2020-09-01,AK,3,3,1.0,0.41,0.41,731158,727540,99.51,homicide
2020-10-01,AK,6,3,0.5,0.82,0.41,731158,727540,99.51,homicide
2020-11-01,AK,13,12,0.92,1.79,1.65,731158,727540,99.51,homicide
2020-12-01,AK,1,3,3.0,0.14,0.41,731158,727540,99.51,homicide
2021-01-01,AK,5,4,0.8,1.22,0.97,732673,410910,56.08,homicide
2021-02-01,AK,1,1,1.0,0.24,0.24,732673,410910,56.08,homicide
2021-03-01,AK,1,1,1.0,0.24,0.24,732673,410910,56.08,homicide
2021-04-01,AK,3,1,0.33,0.73,0.24,732673,410910,56.08,homicide
2021-05-01,AK,5,2,0.4,1.22,0.49,732673,410910,56.08,homicide
2021-06-01,AK,2,1,0.5,0.49,0.24,732673,410910,56.08,homicide
2021-07-01,AK,5,3,0.6,1.22,0.73,732673,410910,56.08,homicide
2021-08-01,AK,1,0,0.0,0.24,0.0,732673,410910,56.08,homicide
2021-09-01,AK,1,1,1.0,0.24,0.24,732673,410910,56.08,homicide
2021-10-01,AK,3,2,0.67,0.73,0.49,732673,410910,56.08,homicide
2021-11-01,AK,2,2,1.0,0.49,0.49,732673,410910,56.08,homicide
2021-12-01,AK,3,2,0.67,0.73,0.49,732673,410910,56.08,homicide
2022-01-01,AK,4,3,0.75,0.55,0.41,733583,730233,99.54,homicide
2022-02-01,AK,6,4,0.67,0.82,0.55,733583,730233,99.54,homicide
2022-03-01,AK,7,7,1.0,0.96,0.96,733583,728061,99.25,homicide
2022-04-01,AK,9,7,0.78,1.24,0.96,733583,728061,99.25,homicide
2022-05-01,AK,2,4,2.0,0.27,0.55,733583,728061,99.25,homicide
2022-06-01,AK,9,10,1.11,1.24,1.37,733583,728061,99.25,homicide
2022-07-01,AK,8,6,0.75,1.1,0.82,733583,728061,99.25,homicide
2022-08-01,AK,7,4,0.57,0.96,0.55,733583,728061,99.25,homicide
2022-09-01,AK,9,7,0.78,1.24,0.96,733583,728061,99.25,homicide
2022-10-01,AK,0,0,,0.0,0.0,733583,728061,99.25,homicide
2022-11-01,AK,9,7,0.78,1.24,0.96,733583,728061,99.25,homicide
2022-12-01,AK,4,4,1.0,0.55,0.55,733583,728061,99.25,homicide
2023-01-01,AK,4,2,0.5,0.55,0.27,733406,728197,99.29,homicide
2023-02-01,AK,3,3,1.0,0.41,0.41,733406,728197,99.29,homicide
2023-03-01,AK,11,5,0.45,1.51,0.69,733406,728197,99.29,homicide
2023-04-01,AK,7,5,0.71,0.96,0.69,733406,728197,99.29,homicide
2023-05-01,AK,6,1,0.17,0.82,0.14,733406,728197,99.29,homicide
2023-06-01,AK,9,6,0.67,1.24,0.82,733406,728197,99.29,homicide
2023-07-01,AK,10,8,0.8,1.37,1.1,733406,728197,99.29,homicide
2023-08-01,AK,10,9,0.9,1.37,1.24,733406,728197,99.29,homicide
2023-09-01,AK,0,1,inf,0.0,0.14,733406,728197,99.29,homicide
2023-10-01,AK,5,4,0.8,0.69,0.55,733406,728197,99.29,homicide
2023-11-01,AK,6,4,0.67,0.82,0.55,733406,728197,99.29,homicide
2023-12-01,AK,4,4,1.0,0.55,0.55,733406,728197,99.29,homicide
2000-01-01,AL,1,1,1.0,0.03,0.03,4447100,3632135,81.67,homicide
2000-02-01,AL,1,1,1.0,0.03,0.03,4447100,3616640,81.33,homicide
2000-03-01,AL,1,0,0.0,0.03,0.0,4447100,3582083,80.55,homicide
2000-04-01,AL,1,1,1.0,0.03,0.03,4447100,3595085,80.84,homicide
2000-05-01,AL,1,1,1.0,0.03,0.03,4447100,3572869,80.34,homicide
2000-06-01,AL,71,0,0.0,1.99,0.0,4447100,3575272,80.4,homicide
2000-07-01,AL,0,0,,0.0,0.0,4447100,3636776,81.78,homicide
2000-08-01,AL,0,0,,0.0,0.0,4447100,3573350,80.35,homicide
2000-09-01,AL,1,1,1.0,0.03,0.03,4447100,3589729,80.72,homicide
2000-10-01,AL,1,1,1.0,0.03,0.03,4447100,3558254,80.01,homicide
2000-11-01,AL,1,1,1.0,0.03,0.03,4447100,3539181,79.58,homicide
2000-12-01,AL,207,71,0.34,5.78,1.98,4447100,3579233,80.48,homicide
2001-01-01,AL,0,0,,0.0,0.0,4464356,3695360,82.77,homicide
2001-02-01,AL,0,0,,0.0,0.0,4464356,3695496,82.78,homicide
2001-03-01,AL,0,0,,0.0,0.0,4464356,3739350,83.76,homicide
2001-04-01,AL,0,0,,0.0,0.0,4464356,3775367,84.57,homicide
2001-05-01,AL,0,0,,0.0,0.0,4464356,3779642,84.66,homicide
2001-06-01,AL,71,3,0.04,1.86,0.08,4464356,3813301,85.42,homicide
2001-07-01,AL,0,0,,0.0,0.0,4464356,3767445,84.39,homicide
2001-08-01,AL,0,0,,0.0,0.0,4464356,3754910,84.11,homicide
2001-09-01,AL,0,0,,0.0,0.0,4464356,3745122,83.89,homicide
2001-10-01,AL,0,0,,0.0,0.0,4464356,3708601,83.07,homicide
2001-11-01,AL,2,0,0.0,0.05,0.0,4464356,3751940,84.04,homicide
2001-12-01,AL,257,111,0.43,6.85,2.96,4464356,3751149,84.02,homicide
2002-01-01,AL,0,0,,0.0,0.0,4486508,4034465,89.92,homicide
2002-02-01,AL,0,0,,0.0,0.0,4486508,4058770,90.47,homicide
2002-03-01,AL,0,0,,0.0,0.0,4486508,4008218,89.34,homicide
2002-04-01,AL,0,0,,0.0,0.0,4486508,4020335,89.61,homicide
2002-05-01,AL,0,0,,0.0,0.0,4486508,4036885,89.98,homicide
2002-06-01,AL,71,1,0.01,1.78,0.03,4486508,3992288,88.98,homicide
2002-07-01,AL,2,2,1.0,0.05,0.05,4486508,3974058,88.58,homicide
2002-08-01,AL,0,0,,0.0,0.0,4486508,4006155,89.29,homicide
2002-09-01,AL,1,1,1.0,0.02,0.02,4486508,4004364,89.25,homicide
2002-10-01,AL,0,0,,0.0,0.0,4486508,3992455,88.99,homicide
2002-11-01,AL,0,0,,0.0,0.0,4486508,3988498,88.9,homicide
2002-12-01,AL,214,150,0.7,5.34,3.75,4486508,4003751,89.24,homicide
2003-01-01,AL,0,0,,0.0,0.0,4500752,4198977,93.3,homicide
2003-02-01,AL,1,1,1.0,0.02,0.02,4500752,4199519,93.31,homicide
2003-03-01,AL,1,1,1.0,0.02,0.02,4500752,4173892,92.74,homicide
2003-04-01,AL,0,0,,0.0,0.0,4500752,4155851,92.34,homicide
2003-05-01,AL,0,0,,0.0,0.0,4500752,4155436,92.33,homicide
2003-06-01,AL,70,1,0.01,1.68,0.02,4500752,4155851,92.34,homicide
2003-07-01,AL,0,0,,0.0,0.0,4500752,4155851,92.34,homicide
2003-08-01,AL,0,0,,0.0,0.0,4500752,4155309,92.32,homicide
2003-09-01,AL,0,0,,0.0,0.0,4500752,4155851,92.34,homicide
2003-10-01,AL,1,1,1.0,0.02,0.02,4500752,4155851,92.34,homicide
2003-11-01,AL,0,0,,0.0,0.0,4500752,4199519,93.31,homicide
2003-12-01,AL,226,141,0.62,5.44,3.39,4500752,4155851,92.34,homicide
2004-01-01,AL,1,1,1.0,0.02,0.02,4530182,4363696,96.32,homicide
2004-02-01,AL,0,0,,0.0,0.0,4530182,4369317,96.45,homicide
2004-03-01,AL,0,0,,0.0,0.0,4530182,4346742,95.95,homicide
2004-04-01,AL,1,0,0.0,0.02,0.0,4530182,4356794,96.17,homicide
2004-05-01,AL,0,0,,0.0,0.0,4530182,4354602,96.12,homicide
2004-06-01,AL,55,0,0.0,1.27,0.0,4530182,4336445,95.72,homicide
2004-07-01,AL,0,0,,0.0,0.0,4530182,4359278,96.23,homicide
2004-08-01,AL,0,0,,0.0,0.0,4530182,4349526,96.01,homicide
2004-09-01,AL,1,1,1.0,0.02,0.02,4530182,4346742,95.95,homicide
2004-10-01,AL,0,0,,0.0,0.0,4530182,4346742,95.95,homicide
2004-11-01,AL,0,0,,0.0,0.0,4530182,4256722,93.96,homicide
2004-12-01,AL,198,138,0.7,4.56,3.18,4530182,4337796,95.75,homicide
