Month,State,Total Crimes,Clearances,Prosecuted %,Crime(Per 100k),Prosecutions(Per 100k),Total Pop,Partic Pop,Pop Coverage,Crime
2000-01-01,AK,11,0,0.0,1.89,0.0,626932,580891,92.66,arson
2000-02-01,AK,9,2,0.22,1.55,0.34,626932,580124,92.53,arson
2000-03-01,AK,16,3,0.19,2.76,0.52,626932,580124,92.53,arson
2000-04-01,AK,8,0,0.0,1.38,0.0,626932,579262,92.4,arson
2000-05-01,AK,26,7,0.27,4.49,1.21,626932,579262,92.4,arson
2000-06-01,AK,23,10,0.43,3.97,1.73,626932,579262,92.4,arson
2000-07-01,AK,22,5,0.23,3.8,0.86,626932,579262,92.4,arson
2000-08-01,AK,27,2,0.07,4.66,0.35,626932,579262,92.4,arson
2000-09-01,AK,12,1,0.08,2.07,0.17,626932,579262,92.4,arson
2000-10-01,AK,15,2,0.13,2.59,0.35,626932,579262,92.4,arson
2000-11-01,AK,22,5,0.23,3.81,0.87,626932,576796,92.0,arson
2000-12-01,AK,11,0,0.0,1.9,0.0,626932,580124,92.53,arson
2001-01-01,AK,13,2,0.15,2.22,0.34,634892,586565,92.39,arson
2001-02-01,AK,13,3,0.23,2.18,0.5,634892,595512,93.8,arson
2001-03-01,AK,13,1,0.08,2.18,0.17,634892,595105,93.73,arson
2001-04-01,AK,19,1,0.05,3.19,0.17,634892,595105,93.73,arson
2001-05-01,AK,24,5,0.21,4.03,0.84,634892,595512,93.8,arson
2001-06-01,AK,25,2,0.08,4.2,0.34,634892,595512,93.8,arson
2001-07-01,AK,22,5,0.23,3.69,0.84,634892,595512,93.8,arson
2001-08-01,AK,31,8,0.26,5.21,1.34,634892,595105,93.73,arson
2001-09-01,AK,28,3,0.11,4.72,0.51,634892,592608,93.34,arson
2001-10-01,AK,15,5,0.33,2.53,0.84,634892,592608,93.34,arson
2001-11-01,AK,7,2,0.29,1.18,0.34,634892,592608,93.34,arson
2001-12-01,AK,15,13,0.87,2.53,2.19,634892,592608,93.34,arson
2002-01-01,AK,6,1,0.17,0.99,0.17,643786,603961,93.81,arson
2002-02-01,AK,9,2,0.22,1.49,0.33,643786,603961,93.81,arson
2002-03-01,AK,9,1,0.11,1.49,0.17,643786,603961,93.81,arson
2002-04-01,AK,23,4,0.17,3.83,0.67,643786,600796,93.32,arson
2002-05-01,AK,26,5,0.19,4.33,0.83,643786,600796,93.32,arson
2002-06-01,AK,12,2,0.17,2.0,0.33,643786,600796,93.32,arson
2002-07-01,AK,36,9,0.25,5.69,1.42,643786,632333,98.22,arson
2002-08-01,AK,38,4,0.11,6.01,0.63,643786,632333,98.22,arson
2002-09-01,AK,22,0,0.0,3.48,0.0,643786,632333,98.22,arson
2002-10-01,AK,22,5,0.23,3.48,0.79,643786,632333,98.22,arson
2002-11-01,AK,19,1,0.05,3.0,0.16,643786,632333,98.22,arson
2002-12-01,AK,23,9,0.39,3.64,1.42,643786,632333,98.22,arson
2003-01-01,AK,13,4,0.31,2.05,0.63,648818,632621,97.5,arson
2003-02-01,AK,21,2,0.1,3.32,0.32,648818,632621,97.5,arson
2003-03-01,AK,18,5,0.28,2.85,0.79,648818,632621,97.5,arson
2003-04-01,AK,9,4,0.44,1.42,0.63,648818,632621,97.5,arson
2003-05-01,AK,20,7,0.35,3.16,1.11,648818,632621,97.5,arson
2003-06-01,AK,27,4,0.15,4.27,0.63,648818,632621,97.5,arson
2003-07-01,AK,24,4,0.17,3.77,0.63,648818,635781,97.99,arson
2003-08-01,AK,30,5,0.17,4.72,0.79,648818,635781,97.99,arson
2003-09-01,AK,30,7,0.23,4.69,1.09,648818,639922,98.63,arson
2003-10-01,AK,32,7,0.22,5.03,1.1,648818,635781,97.99,arson
2003-11-01,AK,18,7,0.39,2.83,1.1,648818,636762,98.14,arson
2003-12-01,AK,10,2,0.2,1.58,0.32,648818,632621,97.5,arson
2004-01-01,AK,12,3,0.25,1.86,0.46,655435,646574,98.65,arson
2004-02-01,AK,11,2,0.18,1.7,0.31,655435,646574,98.65,arson
2004-03-01,AK,9,2,0.22,1.39,0.31,655435,646574,98.65,arson
2004-04-01,AK,14,6,0.43,2.17,0.93,655435,646574,98.65,arson
2004-05-01,AK,17,3,0.18,2.65,0.47,655435,642473,98.02,arson
2004-06-01,AK,18,2,0.11,2.8,0.31,655435,642473,98.02,arson
2004-07-01,AK,36,7,0.19,5.6,1.09,655435,642473,98.02,arson
2004-08-01,AK,22,8,0.36,3.44,1.25,655435,639285,97.54,arson
2004-09-01,AK,14,2,0.14,2.19,0.31,655435,639285,97.54,arson
2004-10-01,AK,11,2,0.18,1.72,0.31,655435,639285,97.54,arson
2004-11-01,AK,6,2,0.33,0.94,0.31,655435,639285,97.54,arson
2004-12-01,AK,10,4,0.4,1.56,0.63,655435,639285,97.54,arson
2005-01-01,AK,18,5,0.28,2.77,0.77,663661,650601,98.03,arson
2005-02-01,AK,9,3,0.33,1.38,0.46,663661,650601,98.03,arson
2005-03-01,AK,9,0,0.0,1.38,0.0,663661,650601,98.03,arson
2005-04-01,AK,9,1,0.11,1.38,0.15,663661,650601,98.03,arson
2005-05-01,AK,11,1,0.09,1.69,0.15,663661,650601,98.03,arson
2005-06-01,AK,10,0,0.0,1.54,0.0,663661,650601,98.03,arson
2005-07-01,AK,24,2,0.08,3.69,0.31,663661,650601,98.03,arson
2005-08-01,AK,18,2,0.11,2.77,0.31,663661,650601,98.03,arson
2005-09-01,AK,14,2,0.14,2.15,0.31,663661,650601,98.03,arson
2005-10-01,AK,15,3,0.2,2.31,0.46,663661,650601,98.03,arson
2005-11-01,AK,9,2,0.22,1.38,0.31,663661,650601,98.03,arson
2005-12-01,AK,13,5,0.38,2.0,0.77,663661,650601,98.03,arson
2006-01-01,AK,4,0,0.0,0.61,0.0,670053,660708,98.61,arson
2006-02-01,AK,12,3,0.25,1.82,0.45,670053,660708,98.61,arson
2006-03-01,AK,17,4,0.24,2.57,0.61,670053,660708,98.61,arson
2006-04-01,AK,16,2,0.12,2.42,0.3,670053,660708,98.61,arson
2006-05-01,AK,23,3,0.13,3.48,0.45,670053,660708,98.61,arson
2006-06-01,AK,25,3,0.12,3.78,0.45,670053,660708,98.61,arson
2006-07-01,AK,31,4,0.13,4.69,0.61,670053,660708,98.61,arson
2006-08-01,AK,22,7,0.32,3.33,1.06,670053,660708,98.61,arson
2006-09-01,AK,24,8,0.33,3.63,1.21,670053,660708,98.61,arson
2006-10-01,AK,25,3,0.12,3.78,0.45,670053,660708,98.61,arson
2006-11-01,AK,9,2,0.22,1.36,0.3,670053,660708,98.61,arson
2006-12-01,AK,13,2,0.15,1.97,0.3,670053,660708,98.61,arson
2007-01-01,AK,6,0,0.0,0.89,0.0,683478,674326,98.66,arson
2007-02-01,AK,9,0,0.0,1.33,0.0,683478,674326,98.66,arson
2007-03-01,AK,15,1,0.07,2.22,0.15,683478,674326,98.66,arson
2007-04-01,AK,23,4,0.17,3.41,0.59,683478,674326,98.66,arson
2007-05-01,AK,21,6,0.29,3.11,0.89,683478,674326,98.66,arson
2007-06-01,AK,35,8,0.23,5.19,1.19,683478,674326,98.66,arson
2007-07-01,AK,49,1,0.02,7.27,0.15,683478,674326,98.66,arson
2007-08-01,AK,21,6,0.29,3.11,0.89,683478,674326,98.66,arson
2007-09-01,AK,23,4,0.17,3.41,0.59,683478,674326,98.66,arson
2007-10-01,AK,17,15,0.88,2.52,2.22,683478,674326,98.66,arson
2007-11-01,AK,24,6,0.25,3.56,0.89,683478,674326,98.66,arson
2007-12-01,AK,20,5,0.25,2.97,0.74,683478,674326,98.66,arson
2008-01-01,AK,14,9,0.64,2.06,1.32,686293,681192,99.26,arson
2008-02-01,AK,12,4,0.33,1.76,0.59,686293,681192,99.26,arson
2008-03-01,AK,15,4,0.27,2.2,0.59,686293,681192,99.26,arson
2008-04-01,AK,14,5,0.36,2.06,0.73,686293,681192,99.26,arson
2008-05-01,AK,23,6,0.26,3.38,0.88,686293,681192,99.26,arson
2008-06-01,AK,22,7,0.32,3.23,1.03,686293,681192,99.26,arson
2008-07-01,AK,18,9,0.5,2.64,1.32,686293,681192,99.26,arson
2008-08-01,AK,13,5,0.38,1.91,0.73,686293,681192,99.26,arson
2008-09-01,AK,12,2,0.17,1.76,0.29,686293,681192,99.26,arson
2008-10-01,AK,15,3,0.2,2.2,0.44,686293,681192,99.26,arson
2008-11-01,AK,3,1,0.33,0.44,0.15,686293,681192,99.26,arson
2008-12-01,AK,6,1,0.17,0.88,0.15,686293,681192,99.26,arson
2009-01-01,AK,9,3,0.33,1.3,0.43,698473,693296,99.26,arson
2009-02-01,AK,5,2,0.4,0.72,0.29,698473,693296,99.26,arson
2009-03-01,AK,9,4,0.44,1.3,0.58,698473,693296,99.26,arson
2009-04-01,AK,7,0,0.0,1.01,0.0,698473,693296,99.26,arson
2009-05-01,AK,15,2,0.13,2.16,0.29,698473,693296,99.26,arson
2009-06-01,AK,23,5,0.22,3.32,0.72,698473,693296,99.26,arson
2009-07-01,AK,38,3,0.08,5.48,0.43,698473,693296,99.26,arson
2009-08-01,AK,26,1,0.04,3.75,0.14,698473,693296,99.26,arson
2009-09-01,AK,12,3,0.25,1.73,0.43,698473,693296,99.26,arson
2009-10-01,AK,20,2,0.1,2.88,0.29,698473,693296,99.26,arson
2009-11-01,AK,11,4,0.36,1.59,0.58,698473,693296,99.26,arson
2009-12-01,AK,15,3,0.2,2.16,0.43,698473,693296,99.26,arson
2010-01-01,AK,12,3,0.25,1.7,0.42,710231,705891,99.39,arson
2010-02-01,AK,9,4,0.44,1.27,0.57,710231,705891,99.39,arson
2010-03-01,AK,4,1,0.25,0.57,0.14,710231,705891,99.39,arson
2010-04-01,AK,12,2,0.17,1.7,0.28,710231,705891,99.39,arson
2010-05-01,AK,19,1,0.05,2.69,0.14,710231,705891,99.39,arson
2010-06-01,AK,15,4,0.27,2.12,0.57,710231,705891,99.39,arson
2010-07-01,AK,27,6,0.22,3.82,0.85,710231,705891,99.39,arson
2010-08-01,AK,29,2,0.07,4.11,0.28,710231,705891,99.39,arson
2010-09-01,AK,19,3,0.16,2.69,0.42,710231,705891,99.39,arson
2010-10-01,AK,18,2,0.11,2.55,0.28,710231,705891,99.39,arson
2010-11-01,AK,10,2,0.2,1.42,0.28,710231,705891,99.39,arson
2010-12-01,AK,4,1,0.25,0.57,0.14,710231,705891,99.39,arson
2011-01-01,AK,9,5,0.56,1.25,0.7,722718,717816,99.32,arson
2011-02-01,AK,9,1,0.11,1.25,0.14,722718,717816,99.32,arson
2011-03-01,AK,17,10,0.59,2.37,1.39,722718,717816,99.32,arson
2011-04-01,AK,22,7,0.32,3.06,0.97,722718,718303,99.39,arson
2011-05-01,AK,28,5,0.18,3.9,0.7,722718,718303,99.39,arson
2011-06-01,AK,26,4,0.15,3.62,0.56,722718,718303,99.39,arson
2011-07-01,AK,29,6,0.21,4.04,0.84,722718,718303,99.39,arson
2011-08-01,AK,19,3,0.16,2.65,0.42,722718,718303,99.39,arson
2011-09-01,AK,21,4,0.19,2.92,0.56,722718,718303,99.39,arson
2011-10-01,AK,15,2,0.13,2.09,0.28,722718,718303,99.39,arson
2011-11-01,AK,11,4,0.36,1.53,0.56,722718,718303,99.39,arson
2011-12-01,AK,16,2,0.12,2.23,0.28,722718,718303,99.39,arson
2012-01-01,AK,7,5,0.71,0.96,0.69,731449,726997,99.39,arson
2012-02-01,AK,12,3,0.25,1.65,0.41,731449,726997,99.39,arson
2012-03-01,AK,7,3,0.43,0.96,0.41,731449,726997,99.39,arson
2012-04-01,AK,18,7,0.39,2.48,0.96,731449,726997,99.39,arson
2012-05-01,AK,29,8,0.28,3.99,1.1,731449,726997,99.39,arson
2012-06-01,AK,21,4,0.19,2.89,0.55,731449,726997,99.39,arson
2012-07-01,AK,24,15,0.62,3.3,2.06,731449,726997,99.39,arson
2012-08-01,AK,15,5,0.33,2.06,0.69,731449,726997,99.39,arson
2012-09-01,AK,10,4,0.4,1.38,0.55,731449,726997,99.39,arson
2012-10-01,AK,23,9,0.39,3.16,1.24,731449,726997,99.39,arson
2012-11-01,AK,16,5,0.31,2.2,0.69,731449,726997,99.39,arson
2012-12-01,AK,5,1,0.2,0.69,0.14,731449,726997,99.39,arson
2013-01-01,AK,10,3,0.3,1.37,0.41,735132,730730,99.4,arson
2013-02-01,AK,11,4,0.36,1.51,0.55,735132,730730,99.4,arson
2013-03-01,AK,7,2,0.29,0.96,0.27,735132,730730,99.4,arson
2013-04-01,AK,11,1,0.09,1.51,0.14,735132,730730,99.4,arson
2013-05-01,AK,27,12,0.44,3.69,1.64,735132,730730,99.4,arson
2013-06-01,AK,8,3,0.38,1.09,0.41,735132,730730,99.4,arson
2013-07-01,AK,18,4,0.22,2.46,0.55,735132,730730,99.4,arson
2013-08-01,AK,17,4,0.24,2.33,0.55,735132,730730,99.4,arson
2013-09-01,AK,12,1,0.08,1.64,0.14,735132,730730,99.4,arson
2013-10-01,AK,14,2,0.14,1.92,0.27,735132,730730,99.4,arson
2013-11-01,AK,9,3,0.33,1.23,0.41,735132,730730,99.4,arson
2013-12-01,AK,10,3,0.3,1.37,0.41,735132,730730,99.4,arson
2014-01-01,AK,8,1,0.12,1.09,0.14,736732,732371,99.41,arson
2014-02-01,AK,4,2,0.5,0.55,0.27,736732,732371,99.41,arson
2014-03-01,AK,10,2,0.2,1.37,0.27,736732,732371,99.41,arson
2014-04-01,AK,11,4,0.36,1.5,0.55,736732,732371,99.41,arson
2014-05-01,AK,18,5,0.28,2.46,0.68,736732,732371,99.41,arson
2014-06-01,AK,9,1,0.11,1.23,0.14,736732,732371,99.41,arson
2014-07-01,AK,13,9,0.69,1.78,1.23,736732,732371,99.41,arson
2014-08-01,AK,13,5,0.38,1.78,0.68,736732,732371,99.41,arson
2014-09-01,AK,12,3,0.25,1.64,0.41,736732,732371,99.41,arson
2014-10-01,AK,12,1,0.08,1.64,0.14,736732,732371,99.41,arson
2014-11-01,AK,23,9,0.39,3.14,1.23,736732,732371,99.41,arson
2014-12-01,AK,12,2,0.17,1.64,0.27,736732,732371,99.41,arson
2015-01-01,AK,16,5,0.31,2.18,0.68,738432,734820,99.51,arson
2015-02-01,AK,9,2,0.22,1.22,0.27,738432,734820,99.51,arson
2015-03-01,AK,12,2,0.17,1.63,0.27,738432,734820,99.51,arson
2015-04-01,AK,22,6,0.27,2.99,0.82,738432,734820,99.51,arson
2015-05-01,AK,22,8,0.36,2.99,1.09,738432,734820,99.51,arson
2015-06-01,AK,25,9,0.36,3.4,1.22,738432,734820,99.51,arson
2015-07-01,AK,14,8,0.57,1.91,1.09,738432,734820,99.51,arson
2015-08-01,AK,22,12,0.55,2.99,1.63,738432,734820,99.51,arson
2015-09-01,AK,10,3,0.3,1.36,0.41,738432,734820,99.51,arson
2015-10-01,AK,7,3,0.43,0.95,0.41,738432,734820,99.51,arson
2015-11-01,AK,11,4,0.36,1.5,0.54,738432,734820,99.51,arson
2015-12-01,AK,12,4,0.33,1.63,0.54,738432,734820,99.51,arson
2016-01-01,AK,9,3,0.33,1.22,0.41,741894,738566,99.55,arson
2016-02-01,AK,6,1,0.17,0.81,0.14,741894,738566,99.55,arson
2016-03-01,AK,11,3,0.27,1.49,0.41,741894,738566,99.55,arson
2016-04-01,AK,19,9,0.47,2.57,1.22,741894,738566,99.55,arson
2016-05-01,AK,12,5,0.42,1.62,0.68,741894,738566,99.55,arson
2016-06-01,AK,15,4,0.27,2.03,0.54,741894,738566,99.55,arson
2016-07-01,AK,16,5,0.31,2.17,0.68,741894,738566,99.55,arson
2016-08-01,AK,13,3,0.23,1.76,0.41,741894,738566,99.55,arson
2016-09-01,AK,16,4,0.25,2.17,0.54,741894,738566,99.55,arson
2016-10-01,AK,16,4,0.25,2.17,0.54,741894,738566,99.55,arson
2016-11-01,AK,8,4,0.5,1.08,0.54,741894,738566,99.55,arson
2016-12-01,AK,3,3,1.0,0.41,0.41,741894,738566,99.55,arson
2017-01-01,AK,8,2,0.25,1.09,0.27,739795,736205,99.51,arson
2017-02-01,AK,14,5,0.36,1.9,0.68,739795,736205,99.51,arson
2017-03-01,AK,9,6,0.67,1.22,0.81,739795,736205,99.51,arson
2017-04-01,AK,11,1,0.09,1.49,0.14,739795,736205,99.51,arson
2017-05-01,AK,14,7,0.5,1.9,0.95,739795,736205,99.51,arson
2017-06-01,AK,12,4,0.33,1.63,0.54,739795,736205,99.51,arson
2017-07-01,AK,17,1,0.06,2.31,0.14,739795,736205,99.51,arson
2017-08-01,AK,14,0,0.0,1.9,0.0,739795,736205,99.51,arson
2017-09-01,AK,12,2,0.17,1.63,0.27,739795,736205,99.51,arson
2017-10-01,AK,18,3,0.17,2.44,0.41,739795,736205,99.51,arson
2017-11-01,AK,5,1,0.2,0.68,0.14,739795,736205,99.51,arson
2017-12-01,AK,5,2,0.4,0.68,0.27,739795,736205,99.51,arson
2018-01-01,AK,6,2,0.33,0.82,0.27,737438,733747,99.5,arson
2018-02-01,AK,6,2,0.33,0.82,0.27,737438,733747,99.5,arson
2018-03-01,AK,9,4,0.44,1.23,0.55,737438,733747,99.5,arson
2018-04-01,AK,12,5,0.42,1.64,0.68,737438,733747,99.5,arson
2018-05-01,AK,16,5,0.31,2.18,0.68,737438,733747,99.5,arson
2018-06-01,AK,10,4,0.4,1.36,0.55,737438,733747,99.5,arson
2018-07-01,AK,22,5,0.23,3.0,0.68,737438,733747,99.5,arson
2018-08-01,AK,7,2,0.29,0.95,0.27,737438,733747,99.5,arson
2018-09-01,AK,17,5,0.29,2.32,0.68,737438,733747,99.5,arson
2018-10-01,AK,7,3,0.43,0.95,0.41,737438,733747,99.5,arson
2018-11-01,AK,7,1,0.14,0.95,0.14,737438,733747,99.5,arson
2018-12-01,AK,8,5,0.62,1.09,0.68,737438,733747,99.5,arson
2019-01-01,AK,18,7,0.39,2.47,0.96,731545,727792,99.49,arson
2019-02-01,AK,10,0,0.0,1.37,0.0,731545,727792,99.49,arson
2019-03-01,AK,10,9,0.9,1.37,1.24,731545,727792,99.49,arson
2019-04-01,AK,13,2,0.15,1.79,0.27,731545,727792,99.49,arson
2019-05-01,AK,19,6,0.32,2.61,0.82,731545,727792,99.49,arson
2019-06-01,AK,34,10,0.29,4.67,1.37,731545,727792,99.49,arson
2019-07-01,AK,35,7,0.2,4.81,0.96,731545,727792,99.49,arson
2019-08-01,AK,12,4,0.33,1.65,0.55,731545,727792,99.49,arson
2019-09-01,AK,20,10,0.5,2.75,1.37,731545,727792,99.49,arson
2019-10-01,AK,13,6,0.46,1.79,0.82,731545,727792,99.49,arson
2019-11-01,AK,15,4,0.27,2.06,0.55,731545,727792,99.49,arson
2019-12-01,AK,9,5,0.56,1.24,0.69,731545,727792,99.49,arson
2020-01-01,AK,12,6,0.5,1.65,0.82,731158,727540,99.51,arson
2020-02-01,AK,5,3,0.6,0.69,0.41,731158,727540,99.51,arson
2020-03-01,AK,16,6,0.38,2.2,0.82,731158,727540,99.51,arson
2020-04-01,AK,12,4,0.33,1.65,0.55,731158,727540,99.51,arson
2020-05-01,AK,13,6,0.46,1.79,0.82,731158,727540,99.51,arson
2020-06-01,AK,13,3,0.23,1.79,0.41,731158,727540,99.51,arson
2020-07-01,AK,15,5,0.33,2.06,0.69,731158,727540,99.51,arson
2020-08-01,AK,13,4,0.31,1.79,0.55,731158,727540,99.51,arson
2020-09-01,AK,17,9,0.53,2.34,1.24,731158,727540,99.51,arson
2020-10-01,AK,13,5,0.38,1.79,0.69,731158,727540,99.51,arson
2020-11-01,AK,9,5,0.56,1.24,0.69,731158,727540,99.51,arson
2020-12-01,AK,4,1,0.25,0.55,0.14,731158,727540,99.51,arson
2021-01-01,AK,5,4,0.8,1.22,0.97,732673,410910,56.08,arson
2021-02-01,AK,3,1,0.33,0.73,0.24,732673,410910,56.08,arson
2021-03-01,AK,3,1,0.33,0.73,0.24,732673,410910,56.08,arson
2021-04-01,AK,4,2,0.5,0.97,0.49,732673,410910,56.08,arson
2021-05-01,AK,7,2,0.29,1.7,0.49,732673,410910,56.08,arson
2021-06-01,AK,7,1,0.14,1.7,0.24,732673,410910,56.08,arson
2021-07-01,AK,14,5,0.36,3.41,1.22,732673,410910,56.08,arson
2021-08-01,AK,10,9,0.9,2.43,2.19,732673,410910,56.08,arson
2021-09-01,AK,4,3,0.75,0.97,0.73,732673,410910,56.08,arson
2021-10-01,AK,3,0,0.0,0.73,0.0,732673,410910,56.08,arson
2021-11-01,AK,4,1,0.25,0.97,0.24,732673,410910,56.08,arson
2021-12-01,AK,1,1,1.0,0.24,0.24,732673,410910,56.08,arson
2022-01-01,AK,13,5,0.38,1.78,0.68,733583,730233,99.54,arson
2022-02-01,AK,12,3,0.25,1.64,0.41,733583,730233,99.54,arson
2022-03-01,AK,20,5,0.25,2.75,0.69,733583,728061,99.25,arson
2022-04-01,AK,18,4,0.22,2.47,0.55,733583,728061,99.25,arson
2022-05-01,AK,23,2,0.09,3.16,0.27,733583,728061,99.25,arson
2022-06-01,AK,21,8,0.38,2.88,1.1,733583,728061,99.25,arson
2022-07-01,AK,27,6,0.22,3.71,0.82,733583,728061,99.25,arson
2022-08-01,AK,18,6,0.33,2.47,0.82,733583,728061,99.25,arson
2022-09-01,AK,10,6,0.6,1.37,0.82,733583,728061,99.25,arson
2022-10-01,AK,25,6,0.24,3.43,0.82,733583,728061,99.25,arson
2022-11-01,AK,8,4,0.5,1.1,0.55,733583,728061,99.25,arson
2022-12-01,AK,16,6,0.38,2.2,0.82,733583,728061,99.25,arson
2023-01-01,AK,6,2,0.33,0.82,0.27,733406,728197,99.29,arson
2023-02-01,AK,8,2,0.25,1.1,0.27,733406,728197,99.29,arson
2023-03-01,AK,15,4,0.27,2.06,0.55,733406,728197,99.29,arson
2023-04-01,AK,15,4,0.27,2.06,0.55,733406,728197,99.29,arson
2023-05-01,AK,12,5,0.42,1.65,0.69,733406,728197,99.29,arson
2023-06-01,AK,8,2,0.25,1.1,0.27,733406,728197,99.29,arson
2023-07-01,AK,20,8,0.4,2.75,1.1,733406,728197,99.29,arson
2023-08-01,AK,19,6,0.32,2.61,0.82,733406,728197,99.29,arson
2023-09-01,AK,9,2,0.22,1.24,0.27,733406,728197,99.29,arson
2023-10-01,AK,11,4,0.36,1.51,0.55,733406,728197,99.29,arson
2023-11-01,AK,17,6,0.35,2.33,0.82,733406,728197,99.29,arson
2023-12-01,AK,7,2,0.29,0.96,0.27,733406,728197,99.29,arson
2000-01-01,AL,30,2,0.07,0.83,0.06,4447100,3632135,81.67,arson
2000-02-01,AL,28,2,0.07,0.77,0.06,4447100,3616640,81.33,arson
2000-03-01,AL,20,2,0.1,0.56,0.06,4447100,3582083,80.55,arson
2000-04-01,AL,15,5,0.33,0.42,0.14,4447100,3595085,80.84,arson
2000-05-01,AL,27,0,0.0,0.76,0.0,4447100,3572869,80.34,arson
2000-06-01,AL,163,1,0.01,4.56,0.03,4447100,3575272,80.4,arson
2000-07-01,AL,24,0,0.0,0.66,0.0,4447100,3636776,81.78,arson
2000-08-01,AL,27,1,0.04,0.76,0.03,4447100,3573350,80.35,arson
2000-09-01,AL,20,1,0.05,0.56,0.03,4447100,3589729,80.72,arson
2000-10-01,AL,20,0,0.0,0.56,0.0,4447100,3558254,80.01,arson
2000-11-01,AL,16,2,0.12,0.45,0.06,4447100,3539181,79.58,arson
2000-12-01,AL,244,2,0.01,6.82,0.06,4447100,3579233,80.48,arson
2001-01-01,AL,37,3,0.08,1.0,0.08,4464356,3695360,82.77,arson
2001-02-01,AL,34,3,0.09,0.92,0.08,4464356,3695496,82.78,arson
2001-03-01,AL,31,12,0.39,0.83,0.32,4464356,3739350,83.76,arson
2001-04-01,AL,34,8,0.24,0.9,0.21,4464356,3775367,84.57,arson
2001-05-01,AL,40,3,0.08,1.06,0.08,4464356,3779642,84.66,arson
2001-06-01,AL,62,5,0.08,1.63,0.13,4464356,3813301,85.42,arson
2001-07-01,AL,37,1,0.03,0.98,0.03,4464356,3767445,84.39,arson
2001-08-01,AL,33,0,0.0,0.88,0.0,4464356,3754910,84.11,arson
2001-09-01,AL,30,3,0.1,0.8,0.08,4464356,3745122,83.89,arson
2001-10-01,AL,34,3,0.09,0.92,0.08,4464356,3708601,83.07,arson
2001-11-01,AL,37,5,0.14,0.99,0.13,4464356,3751940,84.04,arson
2001-12-01,AL,141,4,0.03,3.76,0.11,4464356,3751149,84.02,arson
2002-01-01,AL,23,1,0.04,0.57,0.02,4486508,4034465,89.92,arson
2002-02-01,AL,31,2,0.06,0.76,0.05,4486508,4058770,90.47,arson
2002-03-01,AL,35,11,0.31,0.87,0.27,4486508,4008218,89.34,arson
2002-04-01,AL,45,2,0.04,1.12,0.05,4486508,4020335,89.61,arson
2002-05-01,AL,38,5,0.13,0.94,0.12,4486508,4036885,89.98,arson
2002-06-01,AL,112,1,0.01,2.81,0.03,4486508,3992288,88.98,arson
2002-07-01,AL,34,3,0.09,0.86,0.08,4486508,3974058,88.58,arson
2002-08-01,AL,44,8,0.18,1.1,0.2,4486508,4006155,89.29,arson
2002-09-01,AL,50,1,0.02,1.25,0.02,4486508,4004364,89.25,arson
2002-10-01,AL,28,3,0.11,0.7,0.08,4486508,3992455,88.99,arson
2002-11-01,AL,18,3,0.17,0.45,0.08,4486508,3988498,88.9,arson
2002-12-01,AL,146,3,0.02,3.65,0.07,4486508,4003751,89.24,arson
2003-01-01,AL,40,8,0.2,0.95,0.19,4500752,4198977,93.3,arson
2003-02-01,AL,33,10,0.3,0.79,0.24,4500752,4199519,93.31,arson
2003-03-01,AL,34,6,0.18,0.81,0.14,4500752,4173892,92.74,arson
2003-04-01,AL,40,7,0.18,0.96,0.17,4500752,4155851,92.34,arson
2003-05-01,AL,38,6,0.16,0.91,0.14,4500752,4155436,92.33,arson
2003-06-01,AL,132,2,0.02,3.18,0.05,4500752,4155851,92.34,arson
2003-07-01,AL,27,2,0.07,0.65,0.05,4500752,4155851,92.34,arson
2003-08-01,AL,29,6,0.21,0.7,0.14,4500752,4155309,92.32,arson
2003-09-01,AL,18,2,0.11,0.43,0.05,4500752,4155851,92.34,arson
2003-10-01,AL,13,5,0.38,0.31,0.12,4500752,4155851,92.34,arson
2003-11-01,AL,18,9,0.5,0.43,0.21,4500752,4199519,93.31,arson
2003-12-01,AL,97,1,0.01,2.33,0.02,4500752,4155851,92.34,arson
2004-01-01,AL,25,7,0.28,0.57,0.16,4530182,4363696,96.32,arson
2004-02-01,AL,24,7,0.29,0.55,0.16,4530182,4369317,96.45,arson
2004-03-01,AL,35,6,0.17,0.81,0.14,4530182,4346742,95.95,arson
2004-04-01,AL,33,7,0.21,0.76,0.16,4530182,4356794,96.17,arson
2004-05-01,AL,30,4,0.13,0.69,0.09,4530182,4354602,96.12,arson
2004-06-01,AL,105,2,0.02,2.42,0.05,4530182,4336445,95.72,arson
2004-07-01,AL,28,5,0.18,0.64,0.11,4530182,4359278,96.23,arson
2004-08-01,AL,30,3,0.1,0.69,0.07,4530182,4349526,96.01,arson
2004-09-01,AL,30,2,0.07,0.69,0.05,4530182,4346742,95.95,arson
2004-10-01,AL,31,1,0.03,0.71,0.02,4530182,4346742,95.95,arson
2004-11-01,AL,23,0,0.0,0.54,0.0,4530182,4256722,93.96,arson
2004-12-01,AL,85,8,0.09,1.96,0.18,4530182,4337796,95.75,arson
2005-01-01,AL,26,1,0.04,0.74,0.03,4557808,3504772,76.9,arson
2005-02-01,AL,19,1,0.05,0.54,0.03,4557808,3487259,76.51,arson
2005-03-01,AL,18,0,0.0,0.52,0.0,4557808,3488084,76.53,arson
2005-04-01,AL,18,3,0.17,0.52,0.09,4557808,3487578,76.52,arson
2005-05-01,AL,27,7,0.26,0.77,0.2,4557808,3504772,76.9,arson
