Month,State,Total Crimes,Clearances,Prosecuted %,Crime(Per 100k),Prosecutions(Per 100k),Total Pop,Partic Pop,Pop Coverage,Crime
2023-04-01,AR,1298,608,0.47,43.58,20.41,3067732,2978765,97.1,aggravated-assault
2023-05-01,AR,1372,583,0.42,46.07,19.58,3067732,2978268,97.08,aggravated-assault
2023-06-01,AR,1286,602,0.47,43.19,20.22,3067732,2977485,97.06,aggravated-assault
2023-07-01,AR,1374,619,0.45,46.89,21.12,3067732,2930566,95.53,aggravated-assault
2023-08-01,AR,1288,640,0.5,43.95,21.84,3067732,2930566,95.53,aggravated-assault
2023-09-01,AR,1280,588,0.46,43.69,20.07,3067732,2929966,95.51,aggravated-assault
2023-10-01,AR,1222,576,0.47,41.76,19.68,3067732,2926469,95.4,aggravated-assault
2023-11-01,AR,1121,515,0.46,38.33,17.61,3067732,2924576,95.33,aggravated-assault
2023-12-01,AR,1201,534,0.44,41.07,18.26,3067732,2924576,95.33,aggravated-assault
2000-01-01,AZ,1443,730,0.51,28.28,14.3,5130632,5103376,99.47,aggravated-assault
2000-02-01,AZ,1338,647,0.48,26.2,12.67,5130632,5106618,99.53,aggravated-assault
2000-03-01,AZ,1479,707,0.48,28.98,13.85,5130632,5103376,99.47,aggravated-assault
2000-04-01,AZ,1562,695,0.44,30.61,13.62,5130632,5103376,99.47,aggravated-assault
2000-05-01,AZ,1640,812,0.5,32.14,15.91,5130632,5103376,99.47,aggravated-assault
2000-06-01,AZ,1429,636,0.45,28.09,12.5,5130632,5086322,99.14,aggravated-assault
2000-07-01,AZ,1489,712,0.48,29.27,14.0,5130632,5086322,99.14,aggravated-assault
2000-08-01,AZ,1601,703,0.44,31.48,13.82,5130632,5086322,99.14,aggravated-assault
2000-09-01,AZ,1535,716,0.47,30.19,14.08,5130632,5084818,99.11,aggravated-assault
2000-10-01,AZ,1522,728,0.48,29.93,14.32,5130632,5084818,99.11,aggravated-assault
2000-11-01,AZ,1354,587,0.43,26.69,11.57,5130632,5073378,98.88,aggravated-assault
2000-12-01,AZ,1382,591,0.43,27.64,11.82,5130632,5000026,97.45,aggravated-assault
2001-01-01,AZ,1249,652,0.52,23.63,12.34,5307331,5285430,99.59,aggravated-assault
2001-02-01,AZ,1233,618,0.5,23.33,11.69,5307331,5285430,99.59,aggravated-assault
2001-03-01,AZ,1388,723,0.52,26.26,13.68,5307331,5285430,99.59,aggravated-assault
2001-04-01,AZ,1510,713,0.47,28.57,13.49,5307331,5285430,99.59,aggravated-assault
2001-05-01,AZ,1710,765,0.45,32.35,14.47,5307331,5285430,99.59,aggravated-assault
2001-06-01,AZ,1570,747,0.48,29.91,14.23,5307331,5248311,98.89,aggravated-assault
2001-07-01,AZ,1622,719,0.44,31.01,13.75,5307331,5230670,98.56,aggravated-assault
2001-08-01,AZ,1492,653,0.44,28.63,12.53,5307331,5212067,98.21,aggravated-assault
2001-09-01,AZ,1548,753,0.49,29.7,14.45,5307331,5212067,98.21,aggravated-assault
2001-10-01,AZ,1567,694,0.44,30.08,13.32,5307331,5208713,98.14,aggravated-assault
2001-11-01,AZ,1376,634,0.46,26.42,12.17,5307331,5208713,98.14,aggravated-assault
2001-12-01,AZ,1399,624,0.45,26.86,11.98,5307331,5208713,98.14,aggravated-assault
2002-01-01,AZ,1599,752,0.47,29.74,13.99,5456453,5376701,98.54,aggravated-assault
2002-02-01,AZ,1511,670,0.44,28.12,12.47,5456453,5373678,98.48,aggravated-assault
2002-03-01,AZ,1605,736,0.46,29.88,13.7,5456453,5371286,98.44,aggravated-assault
2002-04-01,AZ,1717,799,0.47,31.99,14.88,5456453,5367839,98.38,aggravated-assault
2002-05-01,AZ,1936,863,0.45,36.07,16.08,5456453,5367839,98.38,aggravated-assault
2002-06-01,AZ,1747,806,0.46,32.7,15.09,5456453,5341779,97.9,aggravated-assault
2002-07-01,AZ,1616,767,0.47,30.25,14.36,5456453,5341779,97.9,aggravated-assault
2002-08-01,AZ,1725,796,0.46,32.37,14.94,5456453,5329325,97.67,aggravated-assault
2002-09-01,AZ,1877,875,0.47,35.21,16.41,5456453,5330651,97.69,aggravated-assault
2002-10-01,AZ,1640,741,0.45,30.71,13.88,5456453,5340359,97.87,aggravated-assault
2002-11-01,AZ,1470,737,0.5,27.53,13.8,5456453,5340359,97.87,aggravated-assault
2002-12-01,AZ,1457,636,0.44,27.49,12.0,5456453,5300969,97.15,aggravated-assault
2003-01-01,AZ,1435,788,0.55,26.09,14.33,5580811,5499768,98.55,aggravated-assault
2003-02-01,AZ,1228,629,0.51,22.36,11.46,5580811,5490923,98.39,aggravated-assault
2003-03-01,AZ,1571,802,0.51,28.61,14.61,5580811,5490923,98.39,aggravated-assault
2003-04-01,AZ,1609,769,0.48,29.3,14.0,5580811,5490923,98.39,aggravated-assault
2003-05-01,AZ,1683,798,0.47,30.65,14.53,5580811,5490923,98.39,aggravated-assault
2003-06-01,AZ,1597,761,0.48,29.12,13.88,5580811,5483807,98.26,aggravated-assault
2003-07-01,AZ,1658,770,0.46,30.31,14.08,5580811,5469985,98.01,aggravated-assault
2003-08-01,AZ,1640,821,0.5,29.98,15.01,5580811,5469985,98.01,aggravated-assault
2003-09-01,AZ,1610,791,0.49,29.45,14.47,5580811,5466405,97.95,aggravated-assault
2003-10-01,AZ,1636,784,0.48,29.87,14.31,5580811,5477402,98.15,aggravated-assault
2003-11-01,AZ,1385,659,0.48,25.5,12.13,5580811,5431725,97.33,aggravated-assault
2003-12-01,AZ,1345,689,0.51,24.8,12.7,5580811,5423173,97.18,aggravated-assault
2004-01-01,AZ,1534,771,0.5,27.14,13.64,5743834,5651865,98.4,aggravated-assault
2004-02-01,AZ,1446,740,0.51,25.58,13.09,5743834,5651865,98.4,aggravated-assault
2004-03-01,AZ,1562,836,0.54,27.73,14.84,5743834,5632894,98.07,aggravated-assault
2004-04-01,AZ,1625,756,0.47,28.85,13.42,5743834,5632894,98.07,aggravated-assault
2004-05-01,AZ,1617,787,0.49,28.71,13.97,5743834,5632894,98.07,aggravated-assault
2004-06-01,AZ,1528,780,0.51,27.13,13.85,5743834,5632894,98.07,aggravated-assault
2004-07-01,AZ,1639,765,0.47,29.0,13.54,5743834,5651865,98.4,aggravated-assault
2004-08-01,AZ,1654,826,0.5,29.26,14.61,5743834,5651865,98.4,aggravated-assault
2004-09-01,AZ,1643,780,0.47,29.17,13.85,5743834,5632068,98.05,aggravated-assault
2004-10-01,AZ,1647,812,0.49,29.19,14.39,5743834,5643292,98.25,aggravated-assault
2004-11-01,AZ,1421,715,0.5,25.19,12.67,5743834,5641700,98.22,aggravated-assault
2004-12-01,AZ,1321,528,0.4,23.44,9.37,5743834,5634686,98.1,aggravated-assault
2005-01-01,AZ,1520,746,0.49,27.43,13.46,5939292,5541538,93.3,aggravated-assault
2005-02-01,AZ,1354,643,0.47,24.52,11.65,5939292,5521545,92.97,aggravated-assault
2005-03-01,AZ,1498,740,0.49,27.22,13.45,5939292,5502929,92.65,aggravated-assault
2005-04-01,AZ,1572,719,0.46,28.9,13.22,5939292,5439912,91.59,aggravated-assault
2005-05-01,AZ,1672,790,0.47,30.61,14.46,5939292,5461518,91.96,aggravated-assault
2005-06-01,AZ,1496,737,0.49,27.49,13.54,5939292,5441525,91.62,aggravated-assault
2005-07-01,AZ,1648,745,0.45,30.34,13.71,5939292,5432276,91.46,aggravated-assault
2005-08-01,AZ,1607,731,0.45,29.61,13.47,5939292,5427985,91.39,aggravated-assault
2005-09-01,AZ,1510,690,0.46,27.83,12.72,5939292,5426372,91.36,aggravated-assault
2005-10-01,AZ,1818,735,0.4,33.53,13.56,5939292,5422202,91.29,aggravated-assault
2005-11-01,AZ,1496,732,0.49,27.59,13.5,5939292,5422202,91.29,aggravated-assault
2005-12-01,AZ,1370,683,0.5,25.61,12.77,5939292,5350364,90.08,aggravated-assault
2006-01-01,AZ,1670,748,0.45,27.24,12.2,6166318,6131730,99.44,aggravated-assault
2006-02-01,AZ,1549,672,0.43,25.26,10.96,6166318,6131730,99.44,aggravated-assault
2006-03-01,AZ,1780,787,0.44,29.05,12.84,6166318,6127415,99.37,aggravated-assault
2006-04-01,AZ,1787,755,0.42,29.26,12.36,6166318,6106703,99.03,aggravated-assault
2006-05-01,AZ,1891,847,0.45,30.97,13.87,6166318,6106703,99.03,aggravated-assault
2006-06-01,AZ,1850,879,0.48,30.29,14.39,6166318,6106703,99.03,aggravated-assault
2006-07-01,AZ,1903,826,0.43,31.16,13.53,6166318,6106703,99.03,aggravated-assault
2006-08-01,AZ,1835,830,0.45,30.05,13.59,6166318,6106703,99.03,aggravated-assault
2006-09-01,AZ,1877,843,0.45,30.74,13.8,6166318,6106703,99.03,aggravated-assault
2006-10-01,AZ,1833,797,0.43,30.02,13.05,6166318,6106703,99.03,aggravated-assault
2006-11-01,AZ,1637,694,0.42,26.81,11.36,6166318,6106703,99.03,aggravated-assault
2006-12-01,AZ,1584,687,0.43,25.94,11.25,6166318,6106703,99.03,aggravated-assault
2007-01-01,AZ,1581,743,0.47,25.25,11.87,6338755,6261157,98.78,aggravated-assault
2007-02-01,AZ,1453,705,0.49,23.21,11.26,6338755,6261157,98.78,aggravated-assault
2007-03-01,AZ,1702,783,0.46,27.18,12.51,6338755,6261157,98.78,aggravated-assault
2007-04-01,AZ,1656,739,0.45,26.53,11.84,6338755,6242606,98.48,aggravated-assault
2007-05-01,AZ,1777,779,0.44,28.47,12.48,6338755,6242606,98.48,aggravated-assault
2007-06-01,AZ,1643,687,0.42,26.24,10.97,6338755,6261157,98.78,aggravated-assault
2007-07-01,AZ,1731,760,0.44,27.65,12.14,6338755,6261157,98.78,aggravated-assault
2007-08-01,AZ,1730,748,0.43,27.66,11.96,6338755,6254328,98.67,aggravated-assault
2007-09-01,AZ,1743,755,0.43,27.87,12.07,6338755,6254328,98.67,aggravated-assault
2007-10-01,AZ,1701,686,0.4,27.06,10.91,6338755,6285151,99.15,aggravated-assault
2007-11-01,AZ,1402,654,0.47,22.37,10.44,6338755,6266600,98.86,aggravated-assault
2007-12-01,AZ,1401,607,0.43,22.36,9.69,6338755,6266600,98.86,aggravated-assault
2008-01-01,AZ,1448,673,0.46,22.42,10.42,6500180,6457096,99.34,aggravated-assault
2008-02-01,AZ,1384,608,0.44,21.43,9.42,6500180,6457096,99.34,aggravated-assault
2008-03-01,AZ,1577,684,0.43,24.42,10.59,6500180,6458661,99.36,aggravated-assault
2008-04-01,AZ,1633,745,0.46,25.3,11.54,6500180,6453996,99.29,aggravated-assault
2008-05-01,AZ,1719,751,0.44,26.63,11.64,6500180,6453996,99.29,aggravated-assault
2008-06-01,AZ,1579,723,0.46,24.47,11.21,6500180,6452431,99.27,aggravated-assault
2008-07-01,AZ,1750,811,0.46,27.12,12.57,6500180,6452431,99.27,aggravated-assault
2008-08-01,AZ,1658,714,0.43,25.68,11.06,6500180,6457096,99.34,aggravated-assault
2008-09-01,AZ,1776,814,0.46,27.51,12.61,6500180,6455847,99.32,aggravated-assault
2008-10-01,AZ,1608,737,0.46,24.91,11.42,6500180,6455847,99.32,aggravated-assault
2008-11-01,AZ,1378,578,0.42,21.34,8.95,6500180,6455847,99.32,aggravated-assault
2008-12-01,AZ,1333,632,0.47,20.67,9.8,6500180,6448930,99.21,aggravated-assault
2009-01-01,AZ,1492,646,0.43,22.77,9.86,6595778,6553655,99.36,aggravated-assault
2009-02-01,AZ,1422,661,0.46,21.7,10.09,6595778,6553655,99.36,aggravated-assault
2009-03-01,AZ,1510,698,0.46,23.04,10.65,6595778,6553655,99.36,aggravated-assault
2009-04-01,AZ,1436,715,0.5,21.93,10.92,6595778,6548235,99.28,aggravated-assault
2009-05-01,AZ,1696,682,0.4,25.9,10.42,6595778,6548235,99.28,aggravated-assault
2009-06-01,AZ,1462,673,0.46,22.33,10.28,6595778,6548235,99.28,aggravated-assault
2009-07-01,AZ,1519,716,0.47,23.21,10.94,6595778,6543372,99.21,aggravated-assault
2009-08-01,AZ,1512,632,0.42,23.11,9.66,6595778,6543372,99.21,aggravated-assault
2009-09-01,AZ,1549,694,0.45,23.67,10.61,6595778,6543372,99.21,aggravated-assault
2009-10-01,AZ,1493,706,0.47,22.86,10.81,6595778,6531919,99.03,aggravated-assault
2009-11-01,AZ,1309,664,0.51,20.04,10.17,6595778,6531919,99.03,aggravated-assault
2009-12-01,AZ,1180,528,0.45,18.07,8.08,6595778,6531919,99.03,aggravated-assault
2010-01-01,AZ,1376,608,0.44,21.7,9.59,6392017,6342461,99.22,aggravated-assault
2010-02-01,AZ,1128,503,0.45,17.8,7.94,6392017,6338470,99.16,aggravated-assault
2010-03-01,AZ,1365,662,0.48,21.56,10.45,6392017,6332295,99.07,aggravated-assault
2010-04-01,AZ,1373,598,0.44,21.66,9.43,6392017,6338470,99.16,aggravated-assault
2010-05-01,AZ,1544,705,0.46,24.53,11.2,6392017,6294988,98.48,aggravated-assault
2010-06-01,AZ,1293,649,0.5,20.57,10.32,6392017,6285943,98.34,aggravated-assault
2010-07-01,AZ,1496,635,0.42,23.67,10.05,6392017,6321092,98.89,aggravated-assault
2010-08-01,AZ,1466,742,0.51,23.13,11.71,6392017,6338470,99.16,aggravated-assault
2010-09-01,AZ,1395,665,0.48,22.01,10.49,6392017,6338470,99.16,aggravated-assault
2010-10-01,AZ,1366,631,0.46,21.76,10.05,6392017,6277278,98.2,aggravated-assault
2010-11-01,AZ,1326,620,0.47,21.03,9.83,6392017,6304487,98.63,aggravated-assault
2010-12-01,AZ,1298,608,0.47,20.62,9.66,6392017,6294988,98.48,aggravated-assault
2011-01-01,AZ,1272,505,0.4,19.8,7.86,6482505,6423097,99.08,aggravated-assault
2011-02-01,AZ,1162,531,0.46,18.09,8.27,6482505,6423097,99.08,aggravated-assault
2011-03-01,AZ,1427,625,0.44,22.22,9.73,6482505,6423097,99.08,aggravated-assault
2011-04-01,AZ,1490,620,0.42,23.2,9.65,6482505,6423097,99.08,aggravated-assault
2011-05-01,AZ,1509,707,0.47,23.49,11.01,6482505,6423097,99.08,aggravated-assault
2011-06-01,AZ,1425,638,0.45,22.19,9.94,6482505,6421346,99.06,aggravated-assault
2011-07-01,AZ,1549,642,0.41,24.12,10.0,6482505,6421346,99.06,aggravated-assault
2011-08-01,AZ,1526,655,0.43,23.76,10.2,6482505,6421346,99.06,aggravated-assault
2011-09-01,AZ,1411,641,0.45,21.98,9.99,6482505,6419368,99.03,aggravated-assault
2011-10-01,AZ,1513,661,0.44,23.57,10.3,6482505,6419368,99.03,aggravated-assault
2011-11-01,AZ,1293,617,0.48,20.14,9.61,6482505,6419368,99.03,aggravated-assault
2011-12-01,AZ,1252,582,0.46,19.5,9.07,6482505,6419368,99.03,aggravated-assault
2012-01-01,AZ,1338,547,0.41,20.53,8.39,6553255,6517539,99.45,aggravated-assault
2012-02-01,AZ,1220,553,0.45,18.72,8.48,6553255,6517539,99.45,aggravated-assault
2012-03-01,AZ,1553,703,0.45,23.83,10.79,6553255,6517539,99.45,aggravated-assault
2012-04-01,AZ,1493,687,0.46,22.92,10.55,6553255,6512628,99.38,aggravated-assault
2012-05-01,AZ,1499,698,0.47,23.02,10.72,6553255,6512628,99.38,aggravated-assault
2012-06-01,AZ,1490,711,0.48,22.88,10.92,6553255,6512628,99.38,aggravated-assault
2012-07-01,AZ,1541,668,0.43,23.67,10.26,6553255,6510733,99.35,aggravated-assault
2012-08-01,AZ,1547,668,0.43,23.77,10.26,6553255,6509569,99.33,aggravated-assault
2012-09-01,AZ,1601,713,0.45,24.59,10.95,6553255,6509569,99.33,aggravated-assault
2012-10-01,AZ,1551,709,0.46,23.83,10.89,6553255,6509569,99.33,aggravated-assault
2012-11-01,AZ,1509,649,0.43,23.17,9.97,6553255,6512628,99.38,aggravated-assault
2012-12-01,AZ,1487,692,0.47,22.83,10.63,6553255,6512628,99.38,aggravated-assault
2013-01-01,AZ,1305,684,0.52,19.97,10.46,6626624,6536294,98.64,aggravated-assault
2013-02-01,AZ,1201,565,0.47,18.37,8.64,6626624,6536294,98.64,aggravated-assault
2013-03-01,AZ,1478,627,0.42,22.61,9.59,6626624,6536294,98.64,aggravated-assault
2013-04-01,AZ,1521,752,0.49,23.71,11.72,6626624,6415896,96.82,aggravated-assault
2013-05-01,AZ,1657,812,0.49,25.35,12.42,6626624,6536294,98.64,aggravated-assault
2013-06-01,AZ,1510,717,0.47,23.1,10.97,6626624,6536294,98.64,aggravated-assault
2013-07-01,AZ,1565,775,0.5,23.94,11.86,6626624,6536294,98.64,aggravated-assault
2013-08-01,AZ,1641,810,0.49,25.11,12.39,6626624,6536294,98.64,aggravated-assault
2013-09-01,AZ,1402,689,0.49,21.45,10.54,6626624,6536294,98.64,aggravated-assault
2013-10-01,AZ,1375,744,0.54,21.04,11.38,6626624,6536294,98.64,aggravated-assault
2013-11-01,AZ,1270,619,0.49,19.43,9.47,6626624,6536294,98.64,aggravated-assault
2013-12-01,AZ,1239,594,0.48,18.97,9.09,6626624,6531217,98.56,aggravated-assault
2014-01-01,AZ,1218,696,0.57,18.47,10.55,6731484,6595464,97.98,aggravated-assault
2014-02-01,AZ,1118,578,0.52,16.95,8.76,6731484,6595464,97.98,aggravated-assault
2014-03-01,AZ,1441,760,0.53,21.85,11.52,6731484,6595464,97.98,aggravated-assault
2014-04-01,AZ,1361,671,0.49,20.65,10.18,6731484,6590156,97.9,aggravated-assault
2014-05-01,AZ,1453,961,0.66,22.05,14.58,6731484,6590156,97.9,aggravated-assault
2014-06-01,AZ,1435,708,0.49,21.78,10.75,6731484,6588378,97.87,aggravated-assault
2014-07-01,AZ,1366,673,0.49,20.75,10.22,6731484,6582631,97.79,aggravated-assault
2014-08-01,AZ,1387,718,0.52,21.07,10.91,6731484,6582631,97.79,aggravated-assault
2014-09-01,AZ,1323,691,0.52,20.1,10.5,6731484,6582631,97.79,aggravated-assault
2014-10-01,AZ,1538,831,0.54,23.36,12.62,6731484,6582631,97.79,aggravated-assault
2014-11-01,AZ,1264,620,0.49,19.2,9.42,6731484,6582631,97.79,aggravated-assault
2014-12-01,AZ,1278,648,0.51,19.41,9.84,6731484,6582631,97.79,aggravated-assault
2015-01-01,AZ,1704,743,0.44,25.17,10.98,6828065,6769321,99.14,aggravated-assault
2015-02-01,AZ,1448,722,0.5,21.38,10.66,6828065,6773040,99.19,aggravated-assault
2015-03-01,AZ,1739,802,0.46,25.68,11.84,6828065,6773040,99.19,aggravated-assault
2015-04-01,AZ,1633,786,0.48,24.13,11.61,6828065,6767124,99.11,aggravated-assault
2015-05-01,AZ,1844,803,0.44,27.19,11.84,6828065,6780686,99.31,aggravated-assault
2015-06-01,AZ,1553,753,0.48,22.88,11.1,6828065,6786602,99.39,aggravated-assault
2015-07-01,AZ,1712,923,0.54,25.29,13.63,6828065,6769614,99.14,aggravated-assault
2015-08-01,AZ,1904,844,0.44,28.1,12.45,6828065,6776967,99.25,aggravated-assault
2015-09-01,AZ,1804,854,0.47,26.67,12.63,6828065,6763405,99.05,aggravated-assault
2015-10-01,AZ,1776,746,0.42,26.21,11.01,6828065,6776967,99.25,aggravated-assault
2015-11-01,AZ,1591,658,0.41,23.48,9.71,6828065,6776967,99.25,aggravated-assault
2015-12-01,AZ,1490,666,0.45,21.99,9.83,6828065,6776967,99.25,aggravated-assault
2016-01-01,AZ,1696,755,0.45,24.54,10.93,6931071,6910258,99.7,aggravated-assault
2016-02-01,AZ,1631,723,0.44,23.63,10.47,6931071,6903153,99.6,aggravated-assault
2016-03-01,AZ,1714,736,0.43,24.85,10.67,6931071,6897426,99.51,aggravated-assault
2016-04-01,AZ,1789,786,0.44,25.95,11.4,6931071,6894381,99.47,aggravated-assault
2016-05-01,AZ,1769,798,0.45,25.66,11.57,6931071,6894381,99.47,aggravated-assault
2016-06-01,AZ,1742,731,0.42,25.27,10.6,6931071,6894381,99.47,aggravated-assault
2016-07-01,AZ,1790,803,0.45,25.97,11.65,6931071,6892882,99.45,aggravated-assault
2016-08-01,AZ,1732,788,0.45,25.14,11.44,6931071,6889108,99.39,aggravated-assault
2016-09-01,AZ,1712,862,0.5,24.85,12.51,6931071,6889108,99.39,aggravated-assault
2016-10-01,AZ,1918,755,0.39,28.11,11.06,6931071,6824352,98.46,aggravated-assault
2016-11-01,AZ,1932,845,0.44,28.3,12.38,6931071,6827834,98.51,aggravated-assault
2016-12-01,AZ,1705,835,0.49,24.75,12.12,6931071,6889108,99.39,aggravated-assault
2017-01-01,AZ,1774,912,0.51,25.38,13.05,7016270,6988735,99.61,aggravated-assault
2017-02-01,AZ,1749,836,0.48,25.03,11.96,7016270,6988735,99.61,aggravated-assault
2017-03-01,AZ,1916,945,0.49,27.42,13.52,7016270,6988735,99.61,aggravated-assault
2017-04-01,AZ,2023,994,0.49,28.95,14.23,7016270,6987413,99.59,aggravated-assault
2017-05-01,AZ,2073,1019,0.49,29.67,14.58,7016270,6987413,99.59,aggravated-assault
2017-06-01,AZ,1937,970,0.5,27.97,14.01,7016270,6924724,98.7,aggravated-assault
2017-07-01,AZ,2070,934,0.45,29.62,13.37,7016270,6987413,99.59,aggravated-assault
2017-08-01,AZ,2404,1017,0.42,34.54,14.61,7016270,6959511,99.19,aggravated-assault
2017-09-01,AZ,2058,995,0.48,29.72,14.37,7016270,6924098,98.69,aggravated-assault
2017-10-01,AZ,2208,981,0.44,31.94,14.19,7016270,6913400,98.53,aggravated-assault
2017-11-01,AZ,2039,932,0.46,29.46,13.46,7016270,6921743,98.65,aggravated-assault
2017-12-01,AZ,2053,878,0.43,29.38,12.57,7016270,6987413,99.59,aggravated-assault
2018-01-01,AZ,1852,845,0.46,25.98,11.86,7171646,7127300,99.38,aggravated-assault
2018-02-01,AZ,1669,783,0.47,23.42,10.99,7171646,7127300,99.38,aggravated-assault
2018-03-01,AZ,1922,904,0.47,26.97,12.68,7171646,7127300,99.38,aggravated-assault
2018-04-01,AZ,2198,976,0.44,30.84,13.69,7171646,7127300,99.38,aggravated-assault
2018-05-01,AZ,2156,1062,0.49,30.57,15.06,7171646,7053291,98.35,aggravated-assault
2018-06-01,AZ,2114,953,0.45,29.75,13.41,7171646,7104775,99.07,aggravated-assault
2018-07-01,AZ,1937,987,0.51,27.22,13.87,7171646,7115154,99.21,aggravated-assault
2018-08-01,AZ,1885,960,0.51,26.73,13.61,7171646,7053291,98.35,aggravated-assault
2018-09-01,AZ,1859,933,0.5,26.13,13.11,7171646,7115154,99.21,aggravated-assault
2018-10-01,AZ,1950,967,0.5,27.64,13.71,7171646,7055002,98.37,aggravated-assault
2018-11-01,AZ,1781,871,0.49,25.02,12.24,7171646,7118897,99.26,aggravated-assault
2018-12-01,AZ,1634,837,0.51,22.95,11.76,7171646,7118897,99.26,aggravated-assault
2019-01-01,AZ,1716,817,0.48,24.91,11.86,7278717,6889986,94.66,aggravated-assault
2019-02-01,AZ,1629,797,0.49,23.7,11.6,7278717,6872079,94.41,aggravated-assault
2019-03-01,AZ,1918,950,0.5,26.46,13.1,7278717,7249736,99.6,aggravated-assault
2019-04-01,AZ,1895,892,0.47,26.15,12.31,7278717,7245272,99.54,aggravated-assault
2019-05-01,AZ,1908,1012,0.53,26.32,13.96,7278717,7248447,99.58,aggravated-assault
2019-06-01,AZ,1932,944,0.49,26.65,13.02,7278717,7248447,99.58,aggravated-assault
2019-07-01,AZ,1955,989,0.51,26.99,13.65,7278717,7243850,99.52,aggravated-assault
2019-08-01,AZ,1967,1013,0.51,27.15,13.98,7278717,7243850,99.52,aggravated-assault
2019-09-01,AZ,1945,953,0.49,26.86,13.16,7278717,7242561,99.5,aggravated-assault
2019-10-01,AZ,1931,914,0.47,26.86,12.72,7278717,7188097,98.76,aggravated-assault
2019-11-01,AZ,1713,835,0.49,23.7,11.55,7278717,7228507,99.31,aggravated-assault
2019-12-01,AZ,1748,794,0.45,24.12,10.95,7278717,7248265,99.58,aggravated-assault
2020-01-01,AZ,1921,899,0.47,26.06,12.19,7421401,7372454,99.34,aggravated-assault
2020-02-01,AZ,1869,863,0.46,25.56,11.8,7421401,7311113,98.51,aggravated-assault
2020-03-01,AZ,2053,932,0.45,27.85,12.64,7421401,7372934,99.35,aggravated-assault
2020-04-01,AZ,2054,1010,0.49,28.1,13.82,7421401,7309838,98.5,aggravated-assault
2020-05-01,AZ,2173,994,0.46,29.72,13.6,7421401,7311113,98.51,aggravated-assault
2020-06-01,AZ,2143,981,0.46,29.31,13.42,7421401,7311113,98.51,aggravated-assault
2020-07-01,AZ,2324,1182,0.51,31.79,16.17,7421401,7311113,98.51,aggravated-assault
2020-08-01,AZ,2367,1020,0.43,32.96,14.2,7421401,7180794,96.76,aggravated-assault
2020-09-01,AZ,2332,1077,0.46,31.9,14.73,7421401,7311113,98.51,aggravated-assault
2020-10-01,AZ,2261,1101,0.49,30.93,15.06,7421401,7311113,98.51,aggravated-assault
2020-11-01,AZ,1934,740,0.38,26.46,10.12,7421401,7309838,98.5,aggravated-assault
2020-12-01,AZ,1916,891,0.47,26.12,12.15,7421401,7335003,98.84,aggravated-assault
2021-01-01,AZ,660,364,0.55,16.55,9.12,7276316,3989119,54.82,aggravated-assault
2021-02-01,AZ,657,355,0.54,17.27,9.33,7276316,3805146,52.29,aggravated-assault
2021-03-01,AZ,721,385,0.53,17.06,9.11,7276316,4226313,58.08,aggravated-assault
2021-04-01,AZ,831,445,0.54,19.66,10.53,7276316,4226313,58.08,aggravated-assault
2021-05-01,AZ,954,483,0.51,22.57,11.43,7276316,4226313,58.08,aggravated-assault
2021-06-01,AZ,786,478,0.61,17.82,10.84,7276316,4410286,60.61,aggravated-assault
2021-07-01,AZ,845,498,0.59,19.96,11.76,7276316,4233254,58.18,aggravated-assault
2021-08-01,AZ,792,427,0.54,18.71,10.09,7276316,4233254,58.18,aggravated-assault
2021-09-01,AZ,950,505,0.53,22.44,11.93,7276316,4233254,58.18,aggravated-assault
2021-10-01,AZ,856,432,0.5,19.38,9.78,7276316,4415961,60.69,aggravated-assault
2021-11-01,AZ,780,399,0.51,17.66,9.03,7276316,4417227,60.71,aggravated-assault
2021-12-01,AZ,779,383,0.49,17.64,8.67,7276316,4417227,60.71,aggravated-assault
2022-01-01,AZ,1635,683,0.42,24.17,10.1,7359197,6765206,91.93,aggravated-assault
2022-02-01,AZ,1643,658,0.4,22.48,9.0,7359197,7309835,99.33,aggravated-assault
2022-03-01,AZ,1922,797,0.41,26.29,10.9,7359197,7309835,99.33,aggravated-assault
2022-04-01,AZ,1899,791,0.42,27.34,11.39,7359197,6945710,94.38,aggravated-assault
2022-05-01,AZ,1967,792,0.4,30.75,12.38,7359197,6395713,86.91,aggravated-assault
2022-06-01,AZ,1839,754,0.41,28.72,11.77,7359197,6403641,87.02,aggravated-assault
2022-07-01,AZ,1880,803,0.43,29.19,12.47,7359197,6441226,87.53,aggravated-assault
2022-08-01,AZ,1826,815,0.45,28.42,12.68,7359197,6425331,87.31,aggravated-assault
2022-09-01,AZ,1754,757,0.43,27.27,11.77,7359197,6430863,87.39,aggravated-assault
2022-10-01,AZ,1644,649,0.39,25.61,10.11,7359197,6418157,87.21,aggravated-assault
2022-11-01,AZ,1336,554,0.41,20.81,8.63,7359197,6420459,87.24,aggravated-assault
2022-12-01,AZ,1589,644,0.41,24.75,10.03,7359197,6420459,87.24,aggravated-assault
2023-01-01,AZ,1678,710,0.42,23.87,10.1,7431344,7030997,94.61,aggravated-assault
2023-02-01,AZ,1530,640,0.42,21.76,9.1,7431344,7030997,94.61,aggravated-assault
2023-03-01,AZ,1665,698,0.42,23.72,9.94,7431344,7020032,94.47,aggravated-assault
2023-04-01,AZ,1757,727,0.41,27.16,11.24,7431344,6469032,87.05,aggravated-assault
2023-05-01,AZ,1825,814,0.45,26.01,11.6,7431344,7017576,94.43,aggravated-assault
